Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","1992","1992","100 g/ha","29113","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","1993","1993","100 g/ha","24908","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","1994","1994","100 g/ha","32781","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","1995","1995","100 g/ha","29547","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","1996","1996","100 g/ha","28634","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","1997","1997","100 g/ha","31364","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","1998","1998","100 g/ha","30241","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","1999","1999","100 g/ha","29975","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2000","2000","100 g/ha","23450","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2001","2001","100 g/ha","28791","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2002","2002","100 g/ha","23307","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2003","2003","100 g/ha","22425","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2004","2004","100 g/ha","30283","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2005","2005","100 g/ha","25049","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2006","2006","100 g/ha","26901","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2007","2007","100 g/ha","20681","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2008","2008","100 g/ha","20577","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2009","2009","100 g/ha","22644","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2010","2010","100 g/ha","23522","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2011","2011","100 g/ha","28907","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2012","2012","100 g/ha","18667","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2013","2013","100 g/ha","23248","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2014","2014","100 g/ha","25769","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2015","2015","100 g/ha","23275","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2016","2016","100 g/ha","24057","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2017","2017","100 g/ha","21933","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2018","2018","100 g/ha","21953","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2019","2019","100 g/ha","21958","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2020","2020","100 g/ha","22949","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1726","Pulses, Total","2021","2021","100 g/ha","22485","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1961","1961","100 g/ha","197806","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1962","1962","100 g/ha","190451","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1963","1963","100 g/ha","217780","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1964","1964","100 g/ha","218247","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1965","1965","100 g/ha","175672","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1966","1966","100 g/ha","220157","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1967","1967","100 g/ha","227819","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1968","1968","100 g/ha","266661","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1969","1969","100 g/ha","261215","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1970","1970","100 g/ha","245978","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1971","1971","100 g/ha","257972","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1972","1972","100 g/ha","231955","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1973","1973","100 g/ha","251390","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1974","1974","100 g/ha","242553","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1975","1975","100 g/ha","228461","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1976","1976","100 g/ha","238163","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1977","1977","100 g/ha","224633","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1978","1978","100 g/ha","246194","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1979","1979","100 g/ha","257323","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1980","1980","100 g/ha","240431","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1981","1981","100 g/ha","263861","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1982","1982","100 g/ha","245472","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1983","1983","100 g/ha","249177","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1984","1984","100 g/ha","275422","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1985","1985","100 g/ha","276305","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1986","1986","100 g/ha","281863","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1987","1987","100 g/ha","257705","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1988","1988","100 g/ha","302293","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1989","1989","100 g/ha","260987","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1990","1990","100 g/ha","249854","E","Estimated value",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1991","1991","100 g/ha","236372","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1992","1992","100 g/ha","223470","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1993","1993","100 g/ha","284925","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1994","1994","100 g/ha","199650","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1995","1995","100 g/ha","267949","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1996","1996","100 g/ha","291997","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1997","1997","100 g/ha","288325","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1998","1998","100 g/ha","283064","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","1999","1999","100 g/ha","307044","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","2000","2000","100 g/ha","292627","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","2001","2001","100 g/ha","300394","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","2002","2002","100 g/ha","303832","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","2003","2003","100 g/ha","265287","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","2004","2004","100 g/ha","316117","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","2005","2005","100 g/ha","343985","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","2006","2006","100 g/ha","298641","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","2007","2007","100 g/ha","294931","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","2008","2008","100 g/ha","331993","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","2009","2009","100 g/ha","324947","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","2010","2010","100 g/ha","305703","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","2011","2011","100 g/ha","357127","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","2012","2012","100 g/ha","305491","A","Official figure",""
"QCL","Crops and livestock products","040","Austria","5419","Yield","F1720","Roots and Tubers, Total","2013","2013","100 g/ha","285897","A","Official figure",""
